Cuckoo'sNest,23.03630648,72.56222058,2.7,"GF1,NarnarayanComplex,NearSwastikCharRasta,Navrangpura,Ahmedabad"
Cuppuccino,23.040514,72.5054213,3.9,"4,AristaBussinessSpace,SindhuBhavanRoad,Bodakdev,Ahmedabad"
Cuppuccino,23.04242408,72.54911263,4.1,"UL1,HSGHouse,VijayCrossRoad,Navrangpura,Ahmedabad"
Curries,23.03552526,72.5100781,4.2,"1stFloor,RudraPath,NearRajpathClub,SGHighway,Bodakdev,Ahmedabad"
Daawat-E-Khaas,23.04215535,72.55027168,4.2,"DharaCenter,OppositeHeroShowroom,VijayCrossRoad,Navrangpura,Ahmedabad"
DairyDen,23.03457865,72.56134249,4,"22,MunicipalMarket,CGRoad,Ahmedabad"
Dakshinayan,23.02670622,72.50898577,4.3,"4-7,SarthikComplex,NearGulmoharParkMall,Satellite,Ahmedabad"
DangeeDums,23.01131765,72.50540067,3,"9,PushpakCommericalComplex,OppositeAudaGarden,PrahladNagar,Ahmedabad"
DangeeDums,23.04847785,72.56023239,3.2,"4A,KetanSociety,OppositeBDPatelHouse,Naranpura,Ahmedabad"
DangeeDums,23.05044213,72.49975059,3.5,"G/10,DevAdityaComplex,NearBaghbanPartyPlot,ThaltejShilajRoad,Thaltej,Ahmedabad"
DangeeDums,23.00530203,72.55622819,3.7,"G2,VardhmanComplex,Bhatta,Paldi,Ahmedabad"
DangeeDums,23.1032258,72.5959564,3.8,"17,GroundFloor,4DSquareMall,Motera,Chandkheda,Ahmedabad"
DangeeDums,23.00037373,72.60029152,3.8,"7,SheetalComplex,NearShivalik7,ManiNagar,Ahmedabad"
DangeeDums,23.02714191,72.54420184,4,"4,GroundFloor,SigmaLegacyBuilding,IIMRoad,PanjrapolCrossRoads,Ambavadi,Ahmedabad"
Danny'sCoffeeBar,23.05419045,72.51849957,4,"A/4,SwagatRainforest,SGHighway,Thaltej,Ahmedabad"
Danny'sCoffeeBar,23.04008142,72.55446799,4,"CommerceSixRoad,Navrangpura,Ahmedabad"
Danny'sCoffeeBar,23.02859214,72.54304145,4.2,"MadhavComplex,OppositeShivalikPlaza,Vastrapur,Ahmedabad"
DarbarLassiCentre,23.037225,72.629929,3.3,"21,ArunChambers,BesideSamjubaHospital,BapunagarCharRasta,Bapunagar,Ahmedabad"
DasKhaman,23.02112915,72.54356448,4.3,"ShalibhadraComplex,OppositeJainDerasar,NearNehrunagarCircleAhmedbad,Ambavadi,Ahmedabad"
DasKhaman,23.03913824,72.56424263,4.5,"2,TradeCentre,StadiumRoad,Navrangpura,Ahmedabad"
DasPendawala,23.01253136,72.51794402,3.5,"SahjanandPalace,OppositeRahulTower,AnandNagarRoad,Satellite,Ahmedabad"
DawatEIceCream,23.05009503,72.6707291,3.9,"Shop3,PanchamrutResidency,OppositeRaspanMarket,RaspanCrossRoad,Nikol,Ahmedabad"
DayNight,23.04074692,72.65536264,3.2,"KedarApartment,OppositeDanevPark,Uttamnagar,Bapunagar,Ahmedabad"
Deeana,23.03500135,72.50207305,3.7,"B/4,ShivalikBusinessCenter,BehindRajpathClub,OffSGHighway,Bodakdev,Ahmedabad"
Deli@TheSquare-HotelNovotel,23.02410625,72.50727385,3.5,"NovotelAhmedabad,IskconCrossRoad,S.G.Highway,Satellite,Ahmedabad"
DeliciousNightFood,23.01408883,72.56506573,2.6,"Bhatta,Paldi,Ahmedabad"
DessertNShakes,23.04203441,72.54874952,4.2,"ShopNo:6,ShapathComplex,VijayCrossRoad,Navrangpura,Ahmedabad"
DeviDosaPalace,23.04514309,72.67157525,3.2,"OppositeAradhanaResidency,GangothriCircle,Nikol,Ahmedabad"
Dhabagiri,23.05789794,72.51905747,3.1,"17/18,UrbanChowk,NearZydusHospitalCrossRoad,SGRoad,Thaltej,Ahmedabad"
Dhabagiri,23.04357673,72.54994545,3.9,"101,DynamicHouse,VijayCrossRoad,OppositeChildCareHospital,Navrangpura,Ahmedabad"
Dhabagiri,23.0283635,72.5401304,4.3,"1stFloor,ShivalikPlaza,AboveAxisBank,NearIIM,Vastrapur,Ahmedabad"
Dhadoom,23.02820305,72.55913906,3.6,"GroundFloor18,GalaxyLine,NearSiliconTower,BehindSamarteshwarMahadevLawGarden,CGRoad,Ahmedabad"
DheemiAanch,23.04240372,72.51507673,3.9,"1,GroundFloor,GalaxyTower,Nextto@Home,Bodakdev,Ahmedabad"
DhoomDhaam,23.04041402,72.5121263,4.4,"GroundFloor,SumelComplex,S.G.Highway,NearTejMotors,Bodakdev,Ahmedabad"
DialogueCafe,23.04228031,72.54947975,3.5,"FirstFloor,ShreeVardhamanComplex,VijayCrossRoad,Navrangpura,Ahmedabad"
DilEPunjab,23.14189625,72.5440865,3.9,"OppositeVaishnoDeviTemple,NearAdaniShantigram,Adalaj,Ahmedabad"
Dilliwale,23.0385693,72.53134836,4.2,"G8,KalyanTower,OppositeAhmedabadOneMall,Vastrapur,Ahmedabad"
DineshBhajiyaHouse,23.03884976,72.63108797,3.5,"7,DineshChambers,IndiaColonyCrossRoads,Bapunagar,Ahmedabad"
DivineDine,23.10222446,72.59541996,3.9,"1stFloor,4DSquareMall,OppositeGovernmentEngineeringCollege,VisatGandhinagarRoad,Motera,Chandkheda,Ahmedabad"
DiwanBhelPakodiCentre,23.01612891,72.52473302,4,"2,ShivalayApartment-2,OppositeHasubhaiPark,JodhpurGam"
Domino'sPizza,23.02664543,72.47694712,2.9,"A1,AmrapaliAxiom,AmbliCrossRoad,Bopal,Ahmedabad"
Domino'sPizza,23.07925,72.52637,3.4,"G7&8,ShapathHexa,OppositeGujaratHighCourt,SGHighway,Sola,Ahmedabad"
Domino'sPizza,23.0059,72.55634,3.4,"9&10,GroundFloor,SukhShantiComplex,Bhatta,Paldi,Ahmedabad"
Domino'sPizza,23.10301,72.59568,3.5,"3-5,GroundFloor,4DSquareMall,MojeMotera,Chandkheda,Ahmedabad"
Domino'sPizza,23.0380488,72.56121475,3.6,"2,GroundFloor,Sachet1,Navrangpura,Ahmedabad"
Domino'sPizza,22.9985297,72.66564891,3.6,"PushpBusinessCampus,VastralCrossRoad,Vastral,Ahmedabad"
Domino'sPizza,23.01163,72.51164,3.7,"6,GroundFloor,VenusAtlantisBusinessPark,NearPrahaladNagarGarden,PrahladNagar,Ahmedabad"
Domino'sPizza,23.06645273,72.53206786,3.7,"5&104,KalasagarShoppingHub,Ghatlodia,Ahmedabad"
Domino'sPizza,23.04925,72.58999,3.7,"FirstFloor,NeelgaganPlaza,OppositePoliceCommissioner'sOffice,Shahibagh,Ahmedabad"
Domino'sPizza,23.05108506,72.64410675,3.7,"Shop12,GroundFloor,MarutiPlaza,NearVijayParkBRTS,Krishnanagar,Naroda,Ahmedabad"
Domino'sPizza,23.04580549,72.66981404,3.7,"A/3-4,GroundFloor,ShantiniketanBusinessCentre,NavaNikol,Nikol,Ahmedabad"
Domino'sPizza,23.06217325,72.55272321,3.8,"G5,ShivalikYash,132FeetRingRoad,Naranpura,Ahmedabad"
Domino'sPizza,23.00132644,72.59948216,3.8,"2,GroundFloor,SigmaEsquire,OppositeKankariaSwimmingPool,ManiNagar,Ahmedabad"
Domino'sPizza,22.97873,72.60863,3.8,"GroundFloor,RadhaKrishanaArcade,OppositeGhodasarBrtsBusStand,Ghodasar,Isanpur,Ahmedabad"
Domino'sPizza,23.04626,72.53094,3.9,"GroundFloor,HimalayaMall,Gurukul,Ahmedabad"
DonerAndGyros,23.0423493,72.5464952,4.1,"G4,YashAqua,VijayCrossRoad,Navrangpura,Ahmedabad"
DosaExpress@UrbanChowk,23.05805558,72.51914062,3.3,"10,UrbanChowk,NearZydusHospitalCrossRoad,S.GRoad,Thaltej,Ahmedabad"
DosaPlace,23.03982966,72.53191631,2.6,"3rdFloor,FoodCourt,AhmedabadOneMall,OppositeVastrapurLake,Vastrapur,Ahmedabad"
Dosawala,23.10727917,72.53478426,2.5,"OppositeMananAutoLink,NearShankuFarm,Devnagar,Gota,Ahmedabad"
DotYum-HotelAloft,23.08632791,72.52862457,3.7,"HotelAloft,147/1,OppositeBhagwatVidhyaPeeth,SGHighway,Sola,Ahmedabad"
Dravida-TheFern,23.06402875,72.52214402,4.7,"NearSolaOverbridge,SGHighway,Sola,Ahmedabad"
DrunkenMonkey,23.03977,72.5295,4.4,"Shop5,GroundFloor,LakeViewTower,BesidesAlphaOneMall,Vastrapur,Ahmedabad"
DudhiaDairy,22.98359372,72.60278,3.4,"C-1/2/3,AakanshaApartment,NearJaymalaBusStand,Isanpur,Ahmedabad"
EarthenOven-FortuneLandmark,23.04769916,72.57068194,4.3,"FortuneLandmark,Usmanpura,AshramRoad,Ahmedabad"
EatPunjab,23.10607033,72.59722978,3.7,"SwagatStatus1,NearEngineeringCollege,NewCGRoad,Chandkheda,Ahmedabad"
Edwins,23.04221521,72.54918672,3.7,"Shop6,HSGHouse,VijayCrossRoads,Navrangpura,Ahmedabad"
Egger'scafe,23.04656475,72.5298024,3.9,"ShopNo.28,Groundfloor,IndraprasthaComplex,NearHimalayaMall,DriveInRoad,Gurukul,Ahmedabad"
Eggsplore,23.039979,72.531068,3.3,"Fs7,FoodCourtAlphaOneMall,SarkariVastrapur,Vastrapur,Ahmedabad"
Eleven11RestroCafe,23.03874701,72.51082677,4.3,"106/107,SilverRadiance,SindhuBhavanRoad,NearPakvanCrossRoads,Bodakdev,Ahmedabad"
Eleven11RestroCafe,23.03086249,72.54795089,4.4,"101,AddorAspire,UniversityRoad,Navrangpura,Ahmedabad"
Emerald,23.07418588,72.65057322,3.8,"SaiAvenue,NearGalaxy,NH8,Naroda,Ahmedabad"
Essence-CrownePlaza,23.01464121,72.50423223,4.1,"CrownePlaza,Shapath5,SGRoad,Satellite,Ahmedabad"
Faasos,23.03759618,72.52740484,3.5,"ShopNo.2,OppositeVastrapurLake,Vastrapur,Ahmedabad"
Faasos,23.01216753,72.50988331,3.7,"25,RiveraArcade,NearPrahladNagarGarden,PrahladNagar,Ahmedabad"
FalashinJuices&Dishes,23.04040538,72.50769965,4.5,"6,Arista,SindhuBhavanRoad,Bodakdev,Ahmedabad"
FalashinJuices&Dishes,23.057456,72.528757,4.5,"Shop17&18,MapleTradeCentre,PriyakantParikhMarg,SundarNagar,Memnagar,Ahmedabad"
Farki,23.03229108,72.65951537,3.4,"K.P.Heights,NearManmohanPark,Viratnagar,Odhav,Ahmedabad"
Farki,23.05846186,72.51267113,3.8,"7,OzoneDesire,NearColumbiaAsiaHospital,HebatpurRoad,Thaltej,Ahmedabad"
Farki,23.00521871,72.55589727,3.9,"10,GFloor,FrenibenDesaiMarg,VardhamanComplex,BhattaCrossRoad,Paldi,Ahmedabad"
Farki,23.01309424,72.5189599,4,"B-9,EarthComplex,NearSeemaHall,Satellite,Ahmedabad"
Farki,23.1058853,72.59705074,4,"Parlour3,JayAmbeIceCream,SilverAvenue,NearVishwakarmaGovernmentEngineeringCollege,NewCGRoad,SGHighway,Chandkheda,Ahmedabad"
Farki,23.03883957,72.58838084,4.4,"OppositeBGTower,OutsideDelhiGate,Shahibagh,Ahmedabad"
Farki,22.99736277,72.60446671,4.4,"KrishnaBaghCrossRoad,OppositeVijayBank,ManiNagar,Ahmedabad"
Farki,23.0459073,72.5379077,4.5,"Kairos,DriveInRoad,MayurNagarSociety"
FatBoys,23.04230993,72.49441132,3.5,"SBRSocial,OppositeGotilaAudaGarden,BesideSattvaVikasSchool,SindhuBhavanRoad,Bodakdev,Ahmedabad"
FatBoys,23.00866806,72.48382728,3.7,"FunFoodBatallion,YMCAtoSPRingRoad,Mumatpura,Bopal,Ahmedabad"
FirangiZaayka,23.109052,72.592699,3.8,"Shop9,SopanComplex,NextToICICIBank,NewCGRoad,Chandkheda,Ahmedabad"
FireOnIce,23.06799045,72.57583044,3,"14,3rdFloor,FoodCourt,ArvedTranscubePlaza,Ranip,Ahmedabad"
FireOnWheels,23.02004605,72.5060625,3.8,"FoodTruckPark,OppositeKarnavatiClub,SGHighway,Satellite,Ahmedabad"
FitMeals,23.02579627,72.52546124,4.1,"1,1stFloor,ManasComplex,JodhpurCharRasta,Satellite,Ahmedabad"
FondueNation,23.04230962,72.49448776,3.8,"SBRSocial,BesideSattvaVikasSchool,SindhuBhavanRoad,Bodakdev,Ahmedabad"
FoodCart,23.09907238,72.58778438,3.7,"NearVisat-GandhinagarJunction,Ahmedabad-MehsanaHighway,Sabarmati,Ahmedabad."
Foodie'sCall,23.04586781,72.55132847,4,"8,BasementofPeople'sPlaza,NearMemnagarFireStation,VijayCrossRoad,Navrangpura,Ahmedabad"
Foodiness,23.05417687,72.51852807,3.6,"OppositeNewYorkTower,S.G.Highway,Thaltej,Ahmedabad"
Foodinn,23.02620203,72.56963521,3.9,"GroundFloor,MohiniII,OppositeGandhigramRailwayStation,AshramRoad,Ahmedabad"
Foodman.com,23.05499964,72.54442647,2.5,"NearTelephoneExchange,Naranpura,Ahmedabad"
FoodOnWay,23.0116938,72.5130097,3.9,"Shop18,FirstFloor,DevAurumBuilding,NearAnandnagarCrossRoad,PrahladNagar,Satellite,Ahmedabad"
FoodOnWheels,23.05673259,72.53040379,3.5,"AadityaNath,C/OJayantPark,BehindVishramNagar,Gurukul,Memnagar,Ahmedabad"
FoodStation,23.05008025,72.5208522,4.4,"B7,VenunadComplex,OppositeUdgamSchool,OffDriveinRoad,Thaltej,Ahmedabad"
FoodwaySnacks,23.045957,72.538411,2.9,"NearManavMandir,BesideKrishnaPetrolPump,NearSignart,Memnagar,Ahmedabad"
FoodyBuddy,23.0192165,72.5207071,4,"SeemaHall,NearRidhiTower,PrahladNagar,Ahmedabad"
ForkingAwesome,23.0330245,72.55794883,4,"ShopG5,DwarkeshComplex,CGRoad,Navrangpura,Ahmedabad"
Fozzie'sPizzaiolo.Cafe.Deli,23.03317446,72.50989806,4.2,"FirstFloor,MarutiCrystal,OppositeRajpathClub,ServiceRoad,Bodakdev,Ahmedabad"
FrankieCorner,23.0145977,72.58275624,3.5,"JamalpurDarvaja,NearJamalpurPagathiya,Jamalpur,Ahmedabad"
FrankieStation,23.02458916,72.50710253,4,"WideAngleCompoundSatellite,Ahmedabad"
FreshRoast-ManiMansion,23.01515624,72.56458294,4.2,"Shantikunj,OppositeShefaliCentre,BehindMehdiNawazJungHall,NearPaldiCrossRoads,Paldi,Ahmedabad"
FromTheNorth,23.03515686,72.56191045,4.3,"GroundFloor,EmeraldBuilding,ChoiceLaneRoad,NearSwastikCrossrods,CGRoad,Ahmedabad"
Fruitein,23.04686462,72.49887317,3.9,"Shop7,TakshashilaAppartments,NearJuggernautArena,OffSindhuBhavanRoad,Thaltej,Ahmedabad"
FruitFactoryHub,23.060821,72.557137,3.1,"M-2/7,RupalPark,OppositeChamundaDarshan,Vijaynagar,Naranpura,Ahmedabad"
Fruitshala,22.99458292,72.47191764,3.2,"Decathlon,NearShantipuraCrossRoads,SouthPRingRoad,Bopal,Ahmedabad"
Fruitzone&Wafflespot,23.006522,72.557194,3.1,"Shop8,GroundFloor,SukhShantiComplex,AnandNagarSarkhejRoad,Bhatta,Paldi,Ahmedabad"
Fullfills,23.04235806,72.54877567,4.3,"G2,GroundFloor,YashAqua,VijayCharRasta,Navrangpura,Ahmedabad"
FunPoint,23.11940464,72.61427991,3.9,"NearTapovanCircle,SardarPatelRingRoad,Sabarmati-GandhinagarHighway,Chandkheda,Ahmedabad"
GabruDesi,22.998635,72.499136,3.6,"AhmedabadStreatFoodPark,PrahladNagar,Ahmedabad"
Gamthi,23.11360662,72.53529087,2.5,"BesideHathiTemple,JagatpurPatiya,Gota,Ahmedabad"
Gamysticafe,23.04320218,72.54985895,4.3,"FirstFloor5,AeonComplex,OppositeNavkarinstitute,VijayCrossRoads,Navrangpura,Ahmedabad"
GandhiColdDrinkHouse,23.02467,72.58275624,3.8,"OppositeNishatRestaurant,Khasbazaar,Bhadra,Ahmedabad"
GandhiSodaAndIceCream,23.03661256,72.51573756,3.5,"GroundFloor,RudraSquare,JudgesBungalowCrossRoad,Bodakdev,Ahmedabad"
GaneshBhajipav&Pulav,23.10591213,72.53148649,3.3,"MainBazaar,NearKesarDairy,SGHighwayRoad,Gota,Ahmedabad"
GangaChinese&Fastfood,23.03290725,72.66496897,3.4,"BombaykulfipaseshyamvedresidencypaseOdhav,Ahmedabad"
Gardenia-FortunePark,23.02384428,72.5668608,3.9,"FortunePark,OppositeGujaratCollege,EllisBridge,Ahmedabad"
GayatriBhajiyaCorner,23.01980536,72.63244282,3.5,"AjitVijayComplex,AjitMillCrossRoads,Rakhial,Ahmedabad"
GayatriGanthiya,23.05087774,72.66997296,3.5,"Shop20,VaikunthComplex,NewIndiaColonyRoad,NearRaspanCrossRoad,Nikol,Ahmedabad"
GeetaJuiceCorner,23.04881844,72.60616891,3,"NearCivilHospitalGateNo4,CivilRoad,Shahibagh,Ahmedabad"
GianiIceCream,23.03388134,72.52260368,3.9,"G13,GoyalPlaza,OppositeGoyalPark,JudgesBunglowRoad,Bodakdev,Ahmedabad"
GirishColdDrinks,23.03358451,72.50693891,3.3,"FoodJunction,NearRajputhClub,Bodakdev,Ahmedabad"
GirnarBhajiya&Gathiya,23.050547,72.669853,3.2,"12-A,VainkunthComplex,RaspanCircle,OppositeMurtidhamPark,Nikol,Ahmedabad"
GitaSamosaCentre,23.02948665,72.47487679,3,"1,Siddhi2,NearIOCPetrolPump,AmbliBopalRoad,Bopal,Ahmedabad"
GitaSamosaCentre,23.01293902,72.51902059,3.8,"8,EarthComplex,AnandNagarRoad,Satellite,Ahmedabad"
GitaSamosaCentre,23.03088224,72.52629709,3.9,"14,VaibhavTower,OppositeNalandaComplex,PremchandnagarRoad,Satellite,Ahmedabad"
GlobalDesiTadkaa,23.02677935,72.509945,3.7,"4thFloor,GulmoharPark,Satellite,Ahmedabad"
GokulBhojanalya,23.0851892,72.62239695,2.9,"Shop1,NewAnandShoppingCenter,NearHotelKabirResidency,SardarNagar,Hansol,Ahmedabad"
GokulDairy&Sweets,23.02065209,72.57051095,3.6,"OppositeV.S.Hospital,EllisBridge,Ahmedabad"
GoldenBrown,23.03556722,72.51085561,4.1,"AMCDome-3,Sarkhej-GandhinagarHighway,Bodakdev,Ahmedabad"
GondalGathiya,23.0386091,72.63665859,3.6,"TulsikunjSociety,IndiacolonyRoad,Bapunagar,Ahmedabad"
GoodThymes,23.04531371,72.50719339,4.3,"101,102,103,MagnificoBuilding,OffSindhuPawanRoad,Bodakdev,Ahmedabad"
GopiCoffeeBar&Snacks,23.04222539,72.55018886,2.6,"8/A,GroundFloor,SmitdharaComplex,Navrangpura,Ahmedabad"
GopiDalbati,23.09785267,72.5308213,3.8,"AdaniCNGPump,NearGotaChokdi,SGHighway,VasantNagar,Gota,Ahmedabad"
GopiDiningHall,23.02099369,72.57148225,4,"GroundFloor,AvdheshHouse,NearSudamaResort,EllisBridge,Ahmedabad"
Goras,23.11193497,72.53466189,2.6,"NearHathiTemple,NearGotaChokdi,Jagatpur,SGHighway,Gota,Ahmedabad"
GordhanThaal,23.03572581,72.51102023,4.5,"GroundFloor,SapathComplex,OppositeRajpathClub,SGHighway,Satellite,Ahmedabad"
GreenHouse-TheHouseOfMG,23.02713389,72.58166995,4.1,"TheHouseOfMG,OppositeSidiSaiyadMosque,LalDarwaja,Ahmedabad"
Greenvita,23.01814427,72.51838926,3.9,"Shop2,KalasiddhiApartment,NearSaranam5PrernatirthDerasarRoad,Satellite,Ahmedabad"
Grill'd'n'More,23.03203252,72.51109868,4.2,"KrishnaComplex,OppositeDevashishBusinessPark,Bodakdev,Ahmedabad"
Grill'd''n'More,23.04571342,72.48313904,2.8,"SindhuBhavanMarg,OppositeMonteCristoPartyPlot,Bodakdev,Ahmedabad,Bodakdev,Ahmedabad"
Guavaz,23.10320698,72.59625077,3.7,"19,GroundFloor,4DSquareMall,Motera,Chandkheda,Ahmedabad"
GulBakers,23.0250227,72.50727385,3.4,"Level1,InsideOsiaHypermart,DevArcMall,SGHighway,NearIsconCircle,Satellite,Ahmedabad"
GulshanBakery&Sweets,23.0205154,72.62615941,3.4,"AnantMillCrossRoads,OppositeRakhialUdhyogPostOffice,Rakhial,Ahmedabad"
GwaliaBaklawa,23.03896237,72.50970326,3.9,"ShilpAaronComplex,SindhuBhavanRoad,Bodakdev,Ahmedabad"
GwaliaSweets,23.01716267,72.47566335,2.8,"C-48,SoBoCentre,GalaGymkhanaRoad,Bopal,Ahmedabad"
GwaliaSweets,23.02872482,72.47664806,3,"24,GroundFloor,SamarpanArcade,Bopal,Ahmedabad"
GwaliaSweets,23.07426547,72.51100615,3.3,"GroundFloor-27,JBRArcade,ScienceCityRoad,Sola,Ahmedabad"
GwaliaSweets,23.04396,72.631516,3.4,"1A,22,ShaktidharaColony,L.B.ShastriRoad,OppositeIndiaLab,Bapunagar,Ahmedabad"
GwaliaSweets,23.05945149,72.51417585,3.5,"4,Trinity,ZydusHospitalRoad,Thaltej,Ahmedabad"
GwaliaSweets,23.0471318,72.53365774,3.6,"MaghanshComplex,OppositeOxfordTower,GurukulRoad,Memnagar,Ahmedabad"
GwaliaSweets,23.10256245,72.59514201,3.7,"GroundFloor,4DSquareMall,OppositeIITEngineeringCollege,Motera,Chandkheda,Ahmedabad"
GwaliaSweets,23.0548337,72.5971446,3.8,"1,ManibhadraComplex,OppositeRajasthanHospital,Shahibagh,Ahmedabad"
GwaliaSweets,23.0119009,72.5118839,4,"5,VenusAtlantis,BesideShellPetrolPump,PrahladNagar,Ahmedabad"
GwaliaSweets,22.995086,72.60350414,4.1,"2,ShivaniAvenue,ManiNagar,Ahmedabad"
GwaliaSweets,23.03301278,72.52451476,4.2,"1,SunriseComplex,BesideSwaminarayanMandir,Bodakdev,Ahmedabad"
GwaliaSweets&FastFood,23.0105298,72.5625173,3.3,"Shivalik5,MahalaxmiCrossRoad,Paldi,Ahmedabad"
GwaliaSweets&FastFood,23.0569455,72.5263036,3.4,"14-15,MappleTradeCenter,NearSurdharaCircle,SalHospitalRoad,Thaltej,Ahmedabad"
GwaliaSweets&FastFood,23.03916415,72.56419234,4.3,"TradeCentre,StadiumCircle,Navrangpura,Ahmedabad"
Hamfoo's,23.0123093,72.5143821,3.9,"Shop2,DevAuram,AnandNagarCrossroads,PrahladNagar,Ahmedabad"
Happinezz,22.99777819,72.60272495,3.8,"3,ParthEmpire,NearFireStation,ManiNagar,Ahmedabad"
HareshDudhiya,23.046553,72.5333811,3.5,"11,ShreejiComplex,GurukulRoad,Memnagar,Ahmedabad"
HariOm,23.03619479,72.56234497,3.9,"GroundFloor7,NarnarayanComplex,NearSwastikCharRasta,Navrangpura,Ahmedabad"
HariOmDabeli,23.05780848,72.53604189,3.9,"GroundFloor,VallabhTower,Gurukul,Ahmedabad"
Harry'sKitchen,23.03627285,72.5257412,4.6,"3,GroundFloor,HimaniComplex,LadSocietyRoad,OppositeGSCCBank,Vastrapur,Ahmedabad"
HarryTakeAwayandCatering,22.99471039,72.62084629,2.6,"Shop3,OppositeKoshaSociety,KhokharaPoliceStationRoad,Ahmedabad,ManiNagar,Ahmedabad"
HavmorIceCreamHotchPotch,23.02082459,72.55426615,4,"GroundFloor,AhmedabadCentralMall,Ambavadi,Ahmedabad"
HavmorRestaurant,23.06165037,72.55283687,4,"1,GroundFloor,ShivalikYashBuilding,PallavCrossRoads,132FeetRingRoad,Naranpura,Ahmedabad"
HavmorRestaurant,23.01154756,72.50805102,4.1,"13,ShivalikArcade,Near100FtRingRoad,AnandNagarRoad,PrahladNagar,Ahmedabad"
HavmorRestaurant,23.03762333,72.56581742,4.2,"BehindNavrangpuraBusStop,StadiumRoad,Navrangpura,Ahmedabad"
Havmor-TheEatery,23.05043781,72.66765486,2.6,"Shop5&6,GroundFloor,PavillionMall,Nikol,Ahmedabad"
Havmor-TheEatery,23.06545205,72.58260839,2.7,"5,GhanshyamnagarShoppingCentre,GhanshyamNagarSociety,SubhashBridge,Ahmedabad"
Havmor-TheEatery,23.02879918,72.47758582,3.7,"22,AmrapaliComplex,AmaliBopalCrossRoad,Bopal,Ahmedabad"
Havmor-TheEatery,23.02410101,72.5559774,3.9,"NearPanchvatiCircle,CGRoad,Ahmedabad"
Havmor-TheEatery,23.03711115,72.52782997,4,"11,SardarCenter,VastrapurLake,Vastrapur,Ahmedabad"
Helly&ChillyCafe,23.05255416,72.59552121,3.5,"30,RajnigandhaTower,NearRajasthanHospital,Shahibagh,Ahmedabad"
HighlandPark,23.05392791,72.53410466,3.9,"1stFloor,VrundavanComplex,OppositeChinmayTower,GurukulRoad,Memnagar,Ahmedabad"
HighwayFryCentre,23.11591901,72.58258492,3.3,"OppositeSopanComplex,ChandkhedaGamBusStop"
Hoggeterians,23.03645736,72.55492028,4.2,"Navrangpura,
Ahmedabad"
Hoglatto,23.04410245,72.52973635,4.8,"GroundFloor8,GalaxyBazaarComplex,OppositeHimalayaMall,SunriseParkRoad,Vastrapur,Ahmedabad"
Hojamalo,23.03702044,72.51186512,4.1,"GroundFloor,AkshatComplex,OppositeRajpathClub,S.GHighway,Bodakdev,Ahmedabad"
Honest,23.06800305,72.5825116,2.6,"TirthJyotiPlaza,NearRTOCircle,SubhashBridge"
Honest,23.02785314,72.47647069,2.7,"1-6,SamarpanArcade,AmbliBopalCrossRoad,SardarPatelRingRoad,Bopal,Ahmedabad"
Honest,22.99771955,72.60271724,3.5,"2,ParthEmpire,NearFireStation,ManiNagar,Ahmedabad"
Honest,23.03836505,72.51260743,3.9,"17-19,GroundFloor,CorporateHouse,NearShradhaPetrolPump,Bodakdev,Ahmedabad"
Honest,23.01132012,72.50297964,4,"1-3,GroundFloor,CirclePComplex,PrahladNagar,Ahmedabad"
Honeycube,23.01505725,72.52346833,3.6,"GF6,Nandanvan3,NearDiwanPakori,BilleshwarMahadevRoad,JodhpurGam,Shyamal,Satellite,Ahmedabad"
Honour,23.07320531,72.55325831,2.6,"G/14&15,SwatiComplex,KKNagarRoad,Ghatlodia,Ahmedabad"
HotelMotiMahal,22.98636772,72.49416322,3.8,"S.G.Road,NearSarkhej-SanandCircle,Sarkhej,Ahmedabad"
HotelMotiMahal,23.02907596,72.59977654,3.9,"NearRailwayStation,KapasiaBazar,Kalupur,Ahmedabad"
HotelRashna,23.0472487,72.6015444,3.5,"BaliyaLimdiMandir,NewCivilHospitalRoad,Shahibagh,Ahmedabad"
HotelSafar&Restaurant,22.9880178,72.4708484,2.6,"ShantipuraCircle,Sarkhej-SanandRoad,Shantipura,Near,Sarkhej,Ahmedabad"
HotelTheLotusPark,23.018561,72.56744,3.7,"IsconSquare,OppositeKothawalaFlat,Ellisbridge,Paldi,Ahmedabad"
HotelVijayPunjab,23.01000611,72.5813501,2.9,"UnderFlyover,JamalpurCrossroad,Jamalpur,Ahmedabad"
HotelWinsome,22.97217627,72.58460462,3.6,"8/A,CalicoNagar,SarkhejRoad,Isanpur,Ahmedabad"
HotPlateRestaurant,23.10726221,72.53489189,2.5,"NearShankuFarm,S.G.Higway,Gota,Ahmedabad"
HouseofCakes,23.05789979,72.53311694,3.8,"6,ShantiDayalApartment,NearHBKapadiaSchool,GurukulRoadd,Memnagar,Ahmedabad"
HouseOfFood,22.99483247,72.61417712,3.5,"4,ShopAlankarComplex,NearOldRailwayCrossing,ManiNagar,Ahmedabad"
HouseOfShakes,23.02878098,72.54621249,4,"G4,GohilTower,OppositeGulbaiPoliceChowki,GulbaiTekra,Ahmedabad"
HowDoesItMatter,23.04191779,72.49209825,4,"ARA,OppositeAshwavillaBungalows,SindhuBhavanRoad,Bodakdev,Ahmedabad"
Huber&Holly,23.03816882,72.51243509,4.8,"7B,PakwanCrossRoad,Boadakdev,Ahmedabad"
Hunger'sBite,23.0335478,72.52080761,2.7,"220,PremchandNagar,Bodakdev,Ahmedabad"
